git_state,file,canonical_url,indexable,in_local_sitemap,production_state,release_action
M,index.html,https://jftagro.com/,yes,yes,changed_existing_url,crawl_after_deploy
M,10-parboiled-rice-ir-64-exporter.html,https://jftagro.com/10-parboiled-rice-ir-64-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,100-broken-rice-exporter.html,https://jftagro.com/100-broken-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1121-basmati-rice-exporter.html,https://jftagro.com/1121-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1121-raw-basmati-rice-exporter.html,https://jftagro.com/1121-raw-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1121-steam-basmati-rice-exporter.html,https://jftagro.com/1121-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1121-white-sella-basmati-exporter.html,https://jftagro.com/1121-white-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1401-golden-sella-basmati-exporter.html,https://jftagro.com/1401-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1401-sella-basmati-rice-exporter.html,https://jftagro.com/1401-sella-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1401-steam-basmati-rice-exporter.html,https://jftagro.com/1401-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1509-golden-sella-basmati-exporter.html,https://jftagro.com/1509-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1509-steam-basmati-rice-exporter.html,https://jftagro.com/1509-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1718-golden-sella-basmati-exporter.html,https://jftagro.com/1718-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,1718-steam-basmati-rice-exporter.html,https://jftagro.com/1718-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,25-silky-sortex-short-grain-exporter.html,https://jftagro.com/25-silky-sortex-short-grain-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,25-silky-sortex-white-exporter.html,https://jftagro.com/25-silky-sortex-white-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,5-parboiled-rice-ir-64-exporter.html,https://jftagro.com/5-parboiled-rice-ir-64-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,5-silky-sortex-short-grain-exporter.html,https://jftagro.com/5-silky-sortex-short-grain-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,5-silky-sortex-white-exporter.html,https://jftagro.com/5-silky-sortex-white-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,about.html,https://jftagro.com/about.html,yes,yes,changed_existing_url,crawl_after_deploy
M,africa-trade.html,https://jftagro.com/africa-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ajwain-seeds-powder-exporter.html,https://jftagro.com/ajwain-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,akarkara-root-exporter.html,https://jftagro.com/akarkara-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/index.html,https://jftagro.com/ar/,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/10-parboiled-rice-ir-64-exporter.html,https://jftagro.com/ar/10-parboiled-rice-ir-64-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/100-broken-rice-exporter.html,https://jftagro.com/ar/100-broken-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1121-basmati-rice-exporter.html,https://jftagro.com/ar/1121-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1121-raw-basmati-rice-exporter.html,https://jftagro.com/ar/1121-raw-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1121-steam-basmati-rice-exporter.html,https://jftagro.com/ar/1121-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1121-white-sella-basmati-exporter.html,https://jftagro.com/ar/1121-white-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1401-golden-sella-basmati-exporter.html,https://jftagro.com/ar/1401-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1401-sella-basmati-rice-exporter.html,https://jftagro.com/ar/1401-sella-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1401-steam-basmati-rice-exporter.html,https://jftagro.com/ar/1401-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1509-golden-sella-basmati-exporter.html,https://jftagro.com/ar/1509-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1509-steam-basmati-rice-exporter.html,https://jftagro.com/ar/1509-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1718-golden-sella-basmati-exporter.html,https://jftagro.com/ar/1718-golden-sella-basmati-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/1718-steam-basmati-rice-exporter.html,https://jftagro.com/ar/1718-steam-basmati-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/25-silky-sortex-short-grain-exporter.html,https://jftagro.com/ar/25-silky-sortex-short-grain-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/25-silky-sortex-white-exporter.html,https://jftagro.com/ar/25-silky-sortex-white-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/5-parboiled-rice-ir-64-exporter.html,https://jftagro.com/ar/5-parboiled-rice-ir-64-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/5-silky-sortex-short-grain-exporter.html,https://jftagro.com/ar/5-silky-sortex-short-grain-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/5-silky-sortex-white-exporter.html,https://jftagro.com/ar/5-silky-sortex-white-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/about.html,https://jftagro.com/ar/about.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/africa-trade.html,https://jftagro.com/ar/africa-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/ajwain-seeds-powder-exporter.html,https://jftagro.com/ar/ajwain-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/akarkara-root-exporter.html,https://jftagro.com/ar/akarkara-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/asaliya-seeds-exporter.html,https://jftagro.com/ar/asaliya-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/asia-trade.html,https://jftagro.com/ar/asia-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/barley-seeds-exporter.html,https://jftagro.com/ar/barley-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/basil-seeds-exporter.html,https://jftagro.com/ar/basil-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/bay-leaf-exporter.html,https://jftagro.com/ar/bay-leaf-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/black-cumin-seeds-nigella-exporter.html,https://jftagro.com/ar/black-cumin-seeds-nigella-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/black-himaj-exporter.html,https://jftagro.com/ar/black-himaj-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/black-pepper-powder-exporter.html,https://jftagro.com/ar/black-pepper-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-apeda-registration-indian-exporter-explained.html,https://jftagro.com/ar/blog-apeda-registration-indian-exporter-explained.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-basmati-export-guide.html,https://jftagro.com/ar/blog-basmati-export-guide.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-bill-of-lading-explained-importers.html,https://jftagro.com/ar/blog-bill-of-lading-explained-importers.html,yes,yes,changed_existing_url,crawl_after_deploy
??,ar/blog-certificate-of-analysis-food-imports.html,https://jftagro.com/ar/blog-certificate-of-analysis-food-imports.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-cumin-jeera-price-outlook-2026.html,https://jftagro.com/ar/blog-cumin-jeera-price-outlook-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
??,ar/blog-food-container-loading-inspection-checklist.html,https://jftagro.com/ar/blog-food-container-loading-inspection-checklist.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-green-mung-beans-export-india-2026.html,https://jftagro.com/ar/blog-green-mung-beans-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-how-to-choose-indian-agro-exporter.html,https://jftagro.com/ar/blog-how-to-choose-indian-agro-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-how-to-export-india-to-africa.html,https://jftagro.com/ar/blog-how-to-export-india-to-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-how-to-import-rice-nigeria-west-africa.html,https://jftagro.com/ar/blog-how-to-import-rice-nigeria-west-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-how-to-read-proforma-invoice-india-export.html,https://jftagro.com/ar/blog-how-to-read-proforma-invoice-india-export.html,yes,yes,changed_existing_url,crawl_after_deploy
??,ar/blog-how-to-write-agro-commodity-purchase-specification.html,https://jftagro.com/ar/blog-how-to-write-agro-commodity-purchase-specification.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-import-duty-indian-rice-by-country.html,https://jftagro.com/ar/blog-import-duty-indian-rice-by-country.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-import-indian-agro-kenya-east-africa.html,https://jftagro.com/ar/blog-import-indian-agro-kenya-east-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-india-rice-export-sri-lanka-bangladesh.html,https://jftagro.com/ar/blog-india-rice-export-sri-lanka-bangladesh.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-india-vs-thailand-rice-comparison.html,https://jftagro.com/ar/blog-india-vs-thailand-rice-comparison.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-ir64-export.html,https://jftagro.com/ar/blog-ir64-export.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-letter-of-credit-food-imports-india.html,https://jftagro.com/ar/blog-letter-of-credit-food-imports-india.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-psyllium-husk-export-india-2026.html,https://jftagro.com/ar/blog-psyllium-husk-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-red-chilli-teja-export-india-2026.html,https://jftagro.com/ar/blog-red-chilli-teja-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-sgs-inspection-indian-agro-exports.html,https://jftagro.com/ar/blog-sgs-inspection-indian-agro-exports.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-top-indian-agro-commodities-import-2026.html,https://jftagro.com/ar/blog-top-indian-agro-commodities-import-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-turmeric-finger-export-india-2026.html,https://jftagro.com/ar/blog-turmeric-finger-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog-turmeric-market-outlook-2026.html,https://jftagro.com/ar/blog-turmeric-market-outlook-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/blog.html,https://jftagro.com/ar/blog.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/buckwheat-exporter.html,https://jftagro.com/ar/buckwheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
??,ar/buyer-security.html,https://jftagro.com/ar/buyer-security.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/cassia-tora-meal-exporter.html,https://jftagro.com/ar/cassia-tora-meal-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/cassia-tora-seeds-exporter.html,https://jftagro.com/ar/cassia-tora-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/celery-seeds-powder-exporter.html,https://jftagro.com/ar/celery-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/certificates.html,https://jftagro.com/ar/certificates.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/chickpeas-kabuli-exporter.html,https://jftagro.com/ar/chickpeas-kabuli-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/contact.html,https://jftagro.com/ar/contact.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/coriander-seeds-exporter.html,https://jftagro.com/ar/coriander-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/corn-flour-maize-flour-exporter.html,https://jftagro.com/ar/corn-flour-maize-flour-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/corn-gluten-meal-exporter.html,https://jftagro.com/ar/corn-gluten-meal-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/corn-starch-exporter.html,https://jftagro.com/ar/corn-starch-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/cotton-seed-oil-cake-exporter.html,https://jftagro.com/ar/cotton-seed-oil-cake-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/cumin-seeds-jeera-exporter.html,https://jftagro.com/ar/cumin-seeds-jeera-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/curry-powder-exporter.html,https://jftagro.com/ar/curry-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/deoiled-rice-bran-dorb-exporter.html,https://jftagro.com/ar/deoiled-rice-bran-dorb-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/dill-seeds-powder-exporter.html,https://jftagro.com/ar/dill-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/dry-ginger-powder-exporter.html,https://jftagro.com/ar/dry-ginger-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/dry-red-chilli-exporter.html,https://jftagro.com/ar/dry-red-chilli-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/europe-trade.html,https://jftagro.com/ar/europe-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
??,ar/export-documentation.html,https://jftagro.com/ar/export-documentation.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/faq.html,https://jftagro.com/ar/faq.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/fennel-seeds-sounff-exporter.html,https://jftagro.com/ar/fennel-seeds-sounff-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/fenugreek-seeds-methi-exporter.html,https://jftagro.com/ar/fenugreek-seeds-methi-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/galangal-root-exporter.html,https://jftagro.com/ar/galangal-root-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/green-cardamom-exporter.html,https://jftagro.com/ar/green-cardamom-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/green-millet-bajra-exporter.html,https://jftagro.com/ar/green-millet-bajra-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/green-mung-beans-exporter.html,https://jftagro.com/ar/green-mung-beans-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/grey-millet-exporter.html,https://jftagro.com/ar/grey-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/groundnut-oil-cake-exporter.html,https://jftagro.com/ar/groundnut-oil-cake-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/groundnuts-peanuts-exporter.html,https://jftagro.com/ar/groundnuts-peanuts-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/henna-leaves-exporter.html,https://jftagro.com/ar/henna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/henna-powder-exporter.html,https://jftagro.com/ar/henna-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/indian-raisins-kishmish-exporter.html,https://jftagro.com/ar/indian-raisins-kishmish-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/infrastructure.html,https://jftagro.com/ar/infrastructure.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/maida-refined-wheat-flour-exporter.html,https://jftagro.com/ar/maida-refined-wheat-flour-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/maize-grits-exporter.html,https://jftagro.com/ar/maize-grits-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/milling-wheat-exporter.html,https://jftagro.com/ar/milling-wheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/moringa-leaves-exporter.html,https://jftagro.com/ar/moringa-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/moringa-powder-exporter.html,https://jftagro.com/ar/moringa-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/mustard-seeds-powder-exporter.html,https://jftagro.com/ar/mustard-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/packing-calculator.html,https://jftagro.com/ar/packing-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/port-transit-calculator.html,https://jftagro.com/ar/port-transit-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/pr-11-rice-exporter.html,https://jftagro.com/ar/pr-11-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/products.html,https://jftagro.com/ar/products.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/psyllium-husk-exporter.html,https://jftagro.com/ar/psyllium-husk-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/quality-control.html,https://jftagro.com/ar/quality-control.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/quote-calculator.html,https://jftagro.com/ar/quote-calculator.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/red-millet-exporter.html,https://jftagro.com/ar/red-millet-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/safflower-seeds-exporter.html,https://jftagro.com/ar/safflower-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/samba-rice-exporter.html,https://jftagro.com/ar/samba-rice-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/sample-request.html,https://jftagro.com/ar/sample-request.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/semolina-sooji-rava-exporter.html,https://jftagro.com/ar/semolina-sooji-rava-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/senna-leaves-exporter.html,https://jftagro.com/ar/senna-leaves-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/senna-pods-exporter.html,https://jftagro.com/ar/senna-pods-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/sesame-seeds-naturalhulled-exporter.html,https://jftagro.com/ar/sesame-seeds-naturalhulled-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/shipment-tracker.html,https://jftagro.com/ar/shipment-tracker.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/soya-bean-exporter.html,https://jftagro.com/ar/soya-bean-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/soybean-meal-doc-exporter.html,https://jftagro.com/ar/soybean-meal-doc-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/sugar-s30-supplier.html,https://jftagro.com/ar/sugar-s30-supplier.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/sunflower-seeds-exporter.html,https://jftagro.com/ar/sunflower-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/sunflower-seeds-in-shell-exporter.html,https://jftagro.com/ar/sunflower-seeds-in-shell-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/tamarind-exporter.html,https://jftagro.com/ar/tamarind-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/toor-dal-split-pigeon-pea-exporter.html,https://jftagro.com/ar/toor-dal-split-pigeon-pea-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/turmeric-finger-exporter.html,https://jftagro.com/ar/turmeric-finger-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/uae-trade.html,https://jftagro.com/ar/uae-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/whatsapp-catalog.html,https://jftagro.com/ar/whatsapp-catalog.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/wheat-flour-chakki-fresh-atta-exporter.html,https://jftagro.com/ar/wheat-flour-chakki-fresh-atta-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/wheat-grass-powder-exporter.html,https://jftagro.com/ar/wheat-grass-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/white-sorghum-jowar-exporter.html,https://jftagro.com/ar/white-sorghum-jowar-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/whole-nutmeg-powder-exporter.html,https://jftagro.com/ar/whole-nutmeg-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/yellow-maize-corn-exporter.html,https://jftagro.com/ar/yellow-maize-corn-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,ar/yellow-peas-matar-exporter.html,https://jftagro.com/ar/yellow-peas-matar-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,asaliya-seeds-exporter.html,https://jftagro.com/asaliya-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,asia-trade.html,https://jftagro.com/asia-trade.html,yes,yes,changed_existing_url,crawl_after_deploy
M,barley-seeds-exporter.html,https://jftagro.com/barley-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,basil-seeds-exporter.html,https://jftagro.com/basil-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,bay-leaf-exporter.html,https://jftagro.com/bay-leaf-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,black-cumin-seeds-nigella-exporter.html,https://jftagro.com/black-cumin-seeds-nigella-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,black-himaj-exporter.html,https://jftagro.com/black-himaj-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,black-pepper-powder-exporter.html,https://jftagro.com/black-pepper-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-apeda-registration-indian-exporter-explained.html,https://jftagro.com/blog-apeda-registration-indian-exporter-explained.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-basmati-export-guide.html,https://jftagro.com/blog-basmati-export-guide.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-bill-of-lading-explained-importers.html,https://jftagro.com/blog-bill-of-lading-explained-importers.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-certificate-of-analysis-food-imports.html,https://jftagro.com/blog-certificate-of-analysis-food-imports.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-coriander-seeds-export-india-2026.html,https://jftagro.com/blog-coriander-seeds-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-cumin-jeera-price-outlook-2026.html,https://jftagro.com/blog-cumin-jeera-price-outlook-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-food-container-loading-inspection-checklist.html,https://jftagro.com/blog-food-container-loading-inspection-checklist.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-green-mung-beans-export-india-2026.html,https://jftagro.com/blog-green-mung-beans-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-groundnut-peanut-export-india-2026.html,https://jftagro.com/blog-groundnut-peanut-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-how-to-choose-indian-agro-exporter.html,https://jftagro.com/blog-how-to-choose-indian-agro-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-how-to-export-india-to-africa.html,https://jftagro.com/blog-how-to-export-india-to-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-how-to-import-rice-nigeria-west-africa.html,https://jftagro.com/blog-how-to-import-rice-nigeria-west-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-how-to-read-proforma-invoice-india-export.html,https://jftagro.com/blog-how-to-read-proforma-invoice-india-export.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-how-to-write-agro-commodity-purchase-specification.html,https://jftagro.com/blog-how-to-write-agro-commodity-purchase-specification.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-import-duty-indian-rice-by-country.html,https://jftagro.com/blog-import-duty-indian-rice-by-country.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-import-indian-agro-kenya-east-africa.html,https://jftagro.com/blog-import-indian-agro-kenya-east-africa.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-import-indian-spices-uk-europe.html,https://jftagro.com/blog-import-indian-spices-uk-europe.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-india-rice-export-sri-lanka-bangladesh.html,https://jftagro.com/blog-india-rice-export-sri-lanka-bangladesh.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-india-vs-thailand-rice-comparison.html,https://jftagro.com/blog-india-vs-thailand-rice-comparison.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-ir64-export.html,https://jftagro.com/blog-ir64-export.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-lc-vs-tt.html,https://jftagro.com/blog-lc-vs-tt.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-letter-of-credit-food-imports-india.html,https://jftagro.com/blog-letter-of-credit-food-imports-india.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-private-label-rice.html,https://jftagro.com/blog-private-label-rice.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-psyllium-husk-export-india-2026.html,https://jftagro.com/blog-psyllium-husk-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-red-chilli-teja-export-india-2026.html,https://jftagro.com/blog-red-chilli-teja-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-sesame-export-2026.html,https://jftagro.com/blog-sesame-export-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-sgs-inspection-indian-agro-exports.html,https://jftagro.com/blog-sgs-inspection-indian-agro-exports.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-top-indian-agro-commodities-import-2026.html,https://jftagro.com/blog-top-indian-agro-commodities-import-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-turmeric-finger-export-india-2026.html,https://jftagro.com/blog-turmeric-finger-export-india-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog-turmeric-market-outlook-2026.html,https://jftagro.com/blog-turmeric-market-outlook-2026.html,yes,yes,changed_existing_url,crawl_after_deploy
M,blog.html,https://jftagro.com/blog.html,yes,yes,changed_existing_url,crawl_after_deploy
M,buckwheat-exporter.html,https://jftagro.com/buckwheat-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,buyer-security.html,https://jftagro.com/buyer-security.html,yes,yes,changed_existing_url,crawl_after_deploy
M,cassia-tora-meal-exporter.html,https://jftagro.com/cassia-tora-meal-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,cassia-tora-seeds-exporter.html,https://jftagro.com/cassia-tora-seeds-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
M,celery-seeds-powder-exporter.html,https://jftagro.com/celery-seeds-powder-exporter.html,yes,yes,changed_existing_url,crawl_after_deploy
